Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region
EMP1531,Heidi,Garcia,35.0,HR-Florida,Active,2020-07-23,106922.49,heidi.garcia@example.com,+1 (881) 161-6201,Excellent,True,HR,Florida
EMP1532,Eva,Smith,35.0,DevOps-California,Inactive,2024-02-21,58113.07,eva.smith@example.com,+1 (812) 371-0671,Average,True,DevOps,California
EMP1533,Alice,Smith,25.0,Admin-Nevada,Pending,2020-12-15,73006.26,alice.smith@example.com,+1 (872) 866-0415,Poor,True,Admin,Nevada
EMP1534,Eva,Williams,25.0,HR-California,Active,2020-08-21,78054.43,eva.williams@example.com,+1 (448) 595-9223,Poor,True,HR,California
EMP1535,Eva,Miller,40.0,DevOps-Florida,Inactive,2023-08-21,112028.67,eva.miller@example.com,+1 (839) 589-4772,Excellent,False,DevOps,Florida
EMP1536,Charlie,Garcia,25.0,Admin-Texas,Inactive,2023-04-24,83787.24,charlie.garcia@example.com,+1 (522) 870-5621,Good,True,Admin,Texas
EMP1537,Heidi,Davis,30.0,Sales-Florida,Inactive,2023-06-06,52017.14,heidi.davis@example.com,+1 (710) 433-1874,Average,True,Sales,Florida
EMP1538,Charlie,Jones,40.0,Finance-Texas,Inactive,2022-06-21,53218.06,charlie.jones@example.com,+1 (109) 792-1582,Average,False,Finance,Texas
EMP1539,Frank,Johnson,25.0,DevOps-Nevada,Pending,2024-04-20,102053.67,frank.johnson@example.com,+1 (503) 446-9458,Average,False,DevOps,Nevada
EMP1540,David,Davis,35.0,Sales-Illinois,Pending,2023-12-05,93276.73,david.davis@example.com,+1 (648) 831-9212,Average,False,Sales,Illinois
EMP1541,David,Johnson,40.0,HR-Nevada,Pending,2023-08-06,76941.36,david.johnson@example.com,+1 (424) 912-8964,Poor,True,HR,Nevada
EMP1542,Alice,Williams,25.0,DevOps-New York,Pending,2024-10-04,82850.23,alice.williams@example.com,+1 (999) 497-3202,Poor,False,DevOps,New York
EMP1543,Charlie,Johnson,25.0,Finance-California,Active,2021-11-08,117910.15,charlie.johnson@example.com,+1 (319) 222-7050,Good,False,Finance,California
EMP1544,David,Smith,,DevOps-Florida,Inactive,2024-07-31,66450.0,david.smith@example.com,+1 (287) 675-480,Average,True,DevOps,Florida
EMP1545,Heidi,Garcia,25.0,Finance-Florida,Inactive,2020-08-31,118646.95,heidi.garcia@example.com,+1 (386) 667-5484,Average,False,Finance,Florida
EMP1546,Alice,Jones,25.0,Finance-Florida,Active,2023-02-15,88436.92,alice.jones@example.com,+1 (819) 324-2686,Excellent,False,Finance,Florida
EMP1547,Eva,Brown,,Sales-New York,Pending,2023-10-07,81934.55,eva.brown@example.com,+1 (741) 865-2056,Poor,False,Sales,New York
EMP1548,Alice,Johnson,30.0,Finance-California,Pending,2024-04-20,93383.06,alice.johnson@example.com,+1 (563) 983-6519,Average,False,Finance,California
EMP1549,Frank,Davis,40.0,Cloud Tech-Texas,Pending,2021-03-30,50153.79,frank.davis@example.com,+1 (375) 830-9450,Good,True,Cloud Tech,Texas
EMP1550,Eva,Smith,,Sales-California,Pending,2020-08-05,53204.47,eva.smith@example.com,+1 (548) 094-0475,Good,False,Sales,California
EMP1551,Charlie,Brown,40.0,Cloud Tech-California,Pending,2021-02-05,63128.04,charlie.brown@example.com,+1 (440) 907-976,Poor,False,Cloud Tech,California
EMP1552,Grace,Jones,30.0,Finance-New York,Pending,2021-11-23,57543.6,grace.jones@example.com,+1 (278) 105-0921,Good,True,Finance,New York
EMP1553,Bob,Brown,40.0,Finance-Nevada,Pending,2022-10-29,59424.52,bob.brown@example.com,+1 (216) 107-0517,Good,False,Finance,Nevada
EMP1554,Alice,Smith,,Finance-Illinois,Inactive,2022-11-07,104675.7,alice.smith@example.com,+1 (439) 055-2957,Poor,True,Finance,Illinois
EMP1555,Charlie,Garcia,30.0,Cloud Tech-Florida,Pending,2023-05-14,92431.25,charlie.garcia@example.com,+1 (660) 138-240,Average,False,Cloud Tech,Florida
EMP1556,Grace,Garcia,40.0,Sales-Nevada,Active,2021-07-14,77850.9,grace.garcia@example.com,+1 (270) 493-8619,Average,True,Sales,Nevada
EMP1557,Eva,Miller,40.0,Admin-New York,Inactive,2023-05-18,99001.0,eva.miller@example.com,+1 (448) 515-7918,Good,True,Admin,New York
EMP1558,Eva,Garcia,,HR-Nevada,Pending,2023-02-07,94280.83,eva.garcia@example.com,+1 (711) 121-2589,Good,True,HR,Nevada
EMP1559,Eva,Miller,35.0,DevOps-New York,Pending,2023-08-24,118262.56,eva.miller@example.com,+1 (203) 571-3431,Average,True,DevOps,New York
EMP1560,Frank,Brown,25.0,HR-Illinois,Inactive,2023-04-08,89944.67,frank.brown@example.com,+1 (406) 424-2955,Poor,False,HR,Illinois
EMP1561,Grace,Williams,,HR-Florida,Active,2022-12-06,57452.93,grace.williams@example.com,+1 (334) 324-4740,Good,True,HR,Florida
EMP1562,Alice,Davis,25.0,Admin-California,Active,2021-08-09,97837.32,alice.davis@example.com,+1 (759) 558-7208,Excellent,False,Admin,California
EMP1563,Alice,Davis,35.0,Admin-Illinois,Active,2022-01-04,106981.84,alice.davis@example.com,+1 (628) 936-5434,Poor,True,Admin,Illinois
EMP1564,David,Brown,,Finance-New York,Pending,2024-05-25,105778.36,david.brown@example.com,+1 (884) 183-4373,Good,True,Finance,New York
EMP1565,Alice,Johnson,40.0,Finance-Florida,Pending,2021-10-02,117608.32,alice.johnson@example.com,+1 (182) 727-954,Good,True,Finance,Florida
EMP1566,Eva,Johnson,30.0,Sales-Florida,Active,2023-07-21,99324.03,eva.johnson@example.com,+1 (969) 051-5025,Excellent,False,Sales,Florida
EMP1567,David,Garcia,30.0,HR-Florida,Active,2023-10-30,55212.83,david.garcia@example.com,+1 (755) 125-4277,Excellent,True,HR,Florida
EMP1568,Bob,Davis,40.0,Cloud Tech-Florida,Inactive,2023-02-13,68496.77,bob.davis@example.com,+1 (207) 979-9666,Average,False,Cloud Tech,Florida
EMP1569,Eva,Davis,25.0,HR-Florida,Pending,2020-11-13,52795.84,eva.davis@example.com,+1 (345) 957-6402,Poor,False,HR,Florida
EMP1570,Alice,Miller,,DevOps-California,Inactive,2024-06-05,90087.39,alice.miller@example.com,+1 (816) 649-6901,Poor,False,DevOps,California
EMP1571,Frank,Williams,,Admin-New York,Pending,2020-05-19,105038.08,frank.williams@example.com,+1 (824) 983-9224,Average,False,Admin,New York
EMP1572,Grace,Smith,25.0,HR-New York,Active,2023-09-20,73231.85,grace.smith@example.com,+1 (142) 576-269,Poor,False,HR,New York
EMP1573,David,Johnson,,Sales-Florida,Pending,2024-08-13,102649.36,david.johnson@example.com,+1 (232) 441-2335,Poor,False,Sales,Florida
EMP1574,Bob,Davis,35.0,Finance-New York,Pending,2023-06-10,114302.51,bob.davis@example.com,+1 (132) 850-7250,Poor,False,Finance,New York
EMP1575,Alice,Miller,35.0,Finance-Texas,Inactive,2021-06-09,87816.61,alice.miller@example.com,+1 (786) 376-7315,Poor,False,Finance,Texas
EMP1576,Frank,Jones,,Sales-Florida,Inactive,2020-03-30,70750.38,frank.jones@example.com,+1 (252) 654-6967,Poor,False,Sales,Florida
EMP1577,Frank,Miller,,Cloud Tech-Texas,Active,2024-05-02,,frank.miller@example.com,+1 (157) 903-9234,Excellent,True,Cloud Tech,Texas
EMP1578,Bob,Johnson,30.0,DevOps-Nevada,Active,2024-11-06,97978.36,bob.johnson@example.com,+1 (558) 099-6131,Poor,True,DevOps,Nevada
EMP1579,David,Johnson,,DevOps-Nevada,Inactive,2023-08-17,107172.8,david.johnson@example.com,+1 (730) 346-1561,Excellent,True,DevOps,Nevada
EMP1580,Charlie,Miller,25.0,Finance-Nevada,Inactive,2020-03-18,56126.46,charlie.miller@example.com,+1 (624) 467-0461,Poor,True,Finance,Nevada
EMP1581,Eva,Smith,,Cloud Tech-Illinois,Active,2021-06-13,78534.29,eva.smith@example.com,+1 (268) 171-5159,Average,True,Cloud Tech,Illinois
EMP1582,Grace,Brown,40.0,HR-Texas,Inactive,2023-10-10,,grace.brown@example.com,+1 (252) 986-7075,Good,False,HR,Texas
EMP1583,Bob,Johnson,,Cloud Tech-Nevada,Active,2022-01-02,114963.34,bob.johnson@example.com,+1 (604) 641-9784,Excellent,False,Cloud Tech,Nevada
EMP1584,Eva,Miller,,Cloud Tech-California,Inactive,2022-02-20,77657.93,eva.miller@example.com,+1 (758) 512-6860,Poor,False,Cloud Tech,California
EMP1585,Heidi,Davis,30.0,Sales-New York,Active,2024-03-09,77369.48,heidi.davis@example.com,+1 (205) 943-8975,Average,False,Sales,New York
EMP1586,Eva,Miller,30.0,HR-Nevada,Pending,2023-08-19,76119.14,eva.miller@example.com,+1 (740) 177-508,Good,False,HR,Nevada
EMP1587,Charlie,Williams,25.0,Cloud Tech-Texas,Pending,2023-05-06,77585.72,charlie.williams@example.com,+1 (546) 540-8423,Excellent,False,Cloud Tech,Texas
EMP1588,Bob,Brown,35.0,Admin-Nevada,Pending,2024-01-26,74069.62,bob.brown@example.com,+1 (560) 754-0914,Good,False,Admin,Nevada
EMP1589,Charlie,Jones,30.0,Admin-New York,Pending,2024-09-05,67691.92,charlie.jones@example.com,+1 (863) 218-121,Average,True,Admin,New York
EMP1590,Alice,Smith,,Finance-Nevada,Pending,2020-05-29,70345.69,alice.smith@example.com,+1 (764) 579-3896,Excellent,True,Finance,Nevada
EMP1591,Bob,Garcia,30.0,DevOps-Illinois,Inactive,2021-11-08,74999.69,bob.garcia@example.com,+1 (155) 029-167,Good,True,DevOps,Illinois
EMP1592,David,Jones,25.0,HR-Illinois,Active,2021-01-31,72245.02,david.jones@example.com,+1 (154) 660-2415,Poor,True,HR,Illinois
EMP1593,Eva,Brown,,Admin-Illinois,Pending,2022-01-16,106538.98,eva.brown@example.com,+1 (139) 449-8829,Excellent,False,Admin,Illinois
EMP1594,Charlie,Brown,25.0,HR-New York,Active,2023-12-29,101787.14,charlie.brown@example.com,+1 (597) 364-2479,Good,False,HR,New York
EMP1595,Frank,Brown,30.0,DevOps-Nevada,Inactive,2024-12-02,83596.78,frank.brown@example.com,+1 (962) 440-6305,Average,False,DevOps,Nevada
EMP1596,Eva,Jones,40.0,Sales-Texas,Active,2023-08-15,92463.94,eva.jones@example.com,+1 (244) 795-1329,Average,True,Sales,Texas
EMP1597,Charlie,Davis,,Admin-California,Pending,2024-12-20,93863.32,charlie.davis@example.com,+1 (531) 949-7968,Excellent,False,Admin,California
EMP1598,Alice,Brown,,DevOps-Texas,Pending,2023-03-31,78359.41,alice.brown@example.com,+1 (586) 780-5554,Good,False,DevOps,Texas
EMP1599,Alice,Miller,,HR-Illinois,Pending,2022-08-24,95773.57,alice.miller@example.com,+1 (727) 738-2645,Excellent,False,HR,Illinois
EMP1600,Grace,Jones,30.0,Sales-Nevada,Inactive,2020-10-01,82529.08,grace.jones@example.com,+1 (917) 851-384,Excellent,True,Sales,Nevada
EMP1601,Grace,Garcia,35.0,Sales-Texas,Pending,2021-05-04,109358.73,grace.garcia@example.com,+1 (445) 770-2991,Good,False,Sales,Texas
EMP1602,Charlie,Brown,,Admin-Florida,Active,2021-01-01,89645.01,charlie.brown@example.com,+1 (959) 660-4872,Good,True,Admin,Florida
EMP1603,Charlie,Miller,40.0,HR-Texas,Active,2024-04-08,84134.95,charlie.miller@example.com,+1 (682) 691-1632,Poor,True,HR,Texas
EMP1604,Frank,Davis,30.0,Cloud Tech-Nevada,Active,2022-11-26,113540.83,frank.davis@example.com,+1 (194) 226-8652,Good,True,Cloud Tech,Nevada
EMP1605,Heidi,Williams,40.0,Cloud Tech-Texas,Pending,2021-10-25,57225.75,heidi.williams@example.com,+1 (694) 551-5887,Average,True,Cloud Tech,Texas
EMP1606,Eva,Davis,35.0,Sales-Illinois,Pending,2020-12-22,76366.17,eva.davis@example.com,+1 (636) 774-7225,Excellent,False,Sales,Illinois
EMP1607,Bob,Garcia,,HR-Florida,Active,2022-11-23,78408.95,bob.garcia@example.com,+1 (408) 572-1695,Excellent,True,HR,Florida
EMP1608,Frank,Brown,40.0,Finance-Illinois,Active,2022-10-24,111742.4,frank.brown@example.com,+1 (663) 093-2997,Average,True,Finance,Illinois
EMP1609,David,Garcia,25.0,Sales-Nevada,Inactive,2021-03-09,60516.83,david.garcia@example.com,+1 (199) 605-9328,Good,False,Sales,Nevada
EMP1610,Bob,Jones,30.0,Finance-California,Pending,2020-08-20,83706.17,bob.jones@example.com,+1 (715) 096-8831,Average,False,Finance,California
EMP1611,David,Johnson,,Admin-Nevada,Inactive,2020-02-15,67056.92,david.johnson@example.com,+1 (753) 273-5240,Average,True,Admin,Nevada
EMP1612,Charlie,Brown,30.0,DevOps-Illinois,Active,2024-12-29,90058.85,charlie.brown@example.com,+1 (397) 739-731,Poor,False,DevOps,Illinois
EMP1613,Eva,Johnson,30.0,Sales-Florida,Pending,2023-02-28,94633.59,eva.johnson@example.com,+1 (781) 952-3709,Average,True,Sales,Florida
EMP1614,Eva,Miller,25.0,Admin-Florida,Pending,2022-08-23,110711.17,eva.miller@example.com,+1 (687) 616-480,Excellent,True,Admin,Florida
EMP1615,Grace,Williams,,Admin-Illinois,Active,2023-06-30,96175.41,grace.williams@example.com,+1 (980) 770-4604,Average,True,Admin,Illinois
EMP1616,Frank,Smith,40.0,Sales-Illinois,Active,2021-04-15,76474.79,frank.smith@example.com,+1 (687) 611-2490,Excellent,True,Sales,Illinois
EMP1617,Alice,Garcia,30.0,Sales-Illinois,Pending,2022-05-09,107855.99,alice.garcia@example.com,+1 (256) 523-7340,Excellent,False,Sales,Illinois
EMP1618,Charlie,Davis,40.0,Sales-Illinois,Active,2024-12-02,104870.78,charlie.davis@example.com,+1 (517) 734-5474,Excellent,True,Sales,Illinois
EMP1619,Bob,Williams,25.0,Finance-Nevada,Active,2023-05-20,,bob.williams@example.com,+1 (749) 490-2283,Good,False,Finance,Nevada
EMP1620,Grace,Brown,,Finance-California,Active,2023-11-29,87087.16,grace.brown@example.com,+1 (359) 544-293,Poor,False,Finance,California
EMP1621,Heidi,Johnson,40.0,HR-Illinois,Pending,2024-04-08,108603.34,heidi.johnson@example.com,+1 (774) 222-9463,Excellent,False,HR,Illinois
EMP1622,Grace,Davis,30.0,HR-Florida,Active,2024-10-25,55867.23,grace.davis@example.com,+1 (303) 942-9044,Excellent,False,HR,Florida
EMP1623,Grace,Johnson,35.0,Admin-Texas,Pending,2024-03-02,105259.57,grace.johnson@example.com,+1 (886) 792-5297,Good,True,Admin,Texas
EMP1624,Bob,Jones,,Cloud Tech-Florida,Pending,2021-02-24,98143.67,bob.jones@example.com,+1 (585) 672-8726,Excellent,False,Cloud Tech,Florida
EMP1625,Frank,Johnson,25.0,Admin-Florida,Pending,2023-04-13,67754.29,frank.johnson@example.com,+1 (601) 534-3323,Average,True,Admin,Florida
EMP1626,Grace,Jones,,HR-Illinois,Inactive,2023-10-25,77821.79,grace.jones@example.com,+1 (913) 577-9082,Average,False,HR,Illinois
EMP1627,Heidi,Miller,30.0,HR-Illinois,Pending,2022-09-17,67764.44,heidi.miller@example.com,+1 (350) 615-8147,Poor,False,HR,Illinois
EMP1628,Frank,Davis,40.0,DevOps-New York,Pending,2020-08-31,102346.99,frank.davis@example.com,+1 (881) 079-8333,Excellent,True,DevOps,New York
EMP1629,Charlie,Davis,25.0,Admin-Illinois,Inactive,2024-05-28,73690.65,charlie.davis@example.com,+1 (233) 720-9483,Good,True,Admin,Illinois
EMP1630,Alice,Smith,30.0,Finance-Nevada,Active,2024-07-05,56376.2,alice.smith@example.com,+1 (131) 284-0332,Average,True,Finance,Nevada
EMP1631,Grace,Brown,25.0,Cloud Tech-California,Active,2022-01-29,55602.78,grace.brown@example.com,+1 (997) 718-0512,Good,False,Cloud Tech,California
EMP1632,Grace,Jones,40.0,Sales-Nevada,Pending,2021-08-09,99812.41,grace.jones@example.com,+1 (717) 173-1892,Good,False,Sales,Nevada
EMP1633,Charlie,Smith,40.0,Finance-Texas,Active,2024-10-07,95981.9,charlie.smith@example.com,+1 (974) 909-6172,Average,True,Finance,Texas
EMP1634,Eva,Johnson,30.0,Cloud Tech-Illinois,Pending,2022-11-22,98891.48,eva.johnson@example.com,+1 (997) 046-9471,Good,True,Cloud Tech,Illinois
EMP1635,Alice,Johnson,35.0,Admin-Nevada,Active,2020-11-18,56079.0,alice.johnson@example.com,+1 (587) 844-4834,Average,True,Admin,Nevada
EMP1636,Grace,Smith,35.0,DevOps-Florida,Inactive,2023-04-15,,grace.smith@example.com,+1 (488) 471-2704,Good,True,DevOps,Florida
EMP1637,Bob,Davis,25.0,Sales-California,Pending,2024-08-26,89137.97,bob.davis@example.com,+1 (877) 221-6416,Average,False,Sales,California
EMP1638,Frank,Johnson,35.0,Admin-Illinois,Active,2022-07-20,115079.97,frank.johnson@example.com,+1 (582) 313-3483,Excellent,True,Admin,Illinois
EMP1639,Eva,Garcia,30.0,Finance-Illinois,Active,2023-02-18,55067.02,eva.garcia@example.com,+1 (587) 149-3924,Poor,True,Finance,Illinois
EMP1640,Bob,Miller,,HR-Illinois,Pending,2021-05-27,98593.43,bob.miller@example.com,+1 (236) 229-2586,Average,True,HR,Illinois
EMP1641,Heidi,Miller,30.0,HR-Florida,Pending,2022-08-01,112756.67,heidi.miller@example.com,+1 (964) 347-4523,Average,True,HR,Florida
EMP1642,Heidi,Garcia,25.0,HR-Texas,Inactive,2023-07-21,105205.92,heidi.garcia@example.com,+1 (555) 746-9659,Poor,False,HR,Texas
EMP1643,David,Smith,35.0,Finance-California,Pending,2023-01-02,50680.62,david.smith@example.com,+1 (606) 527-4032,Average,True,Finance,California
EMP1644,David,Garcia,35.0,Cloud Tech-Florida,Pending,2024-03-13,107475.23,david.garcia@example.com,+1 (445) 056-6587,Average,False,Cloud Tech,Florida
EMP1645,Charlie,Jones,40.0,HR-California,Active,2023-03-20,68835.3,charlie.jones@example.com,+1 (339) 874-1131,Good,True,HR,California
EMP1646,David,Jones,40.0,DevOps-New York,Active,2024-02-15,66943.96,david.jones@example.com,+1 (579) 706-7348,Poor,True,DevOps,New York
EMP1647,David,Smith,30.0,Admin-Illinois,Inactive,2020-11-15,104525.69,david.smith@example.com,+1 (960) 105-4856,Excellent,False,Admin,Illinois
EMP1648,Bob,Garcia,40.0,Sales-Texas,Pending,2020-03-27,109360.74,bob.garcia@example.com,+1 (417) 215-6228,Average,True,Sales,Texas
EMP1649,Frank,Jones,40.0,Sales-California,Inactive,2021-01-09,118907.63,frank.jones@example.com,+1 (493) 817-3597,Poor,False,Sales,California
EMP1650,Eva,Davis,40.0,Admin-Illinois,Active,2020-04-20,86801.48,eva.davis@example.com,+1 (488) 402-1556,Good,False,Admin,Illinois
EMP1651,Alice,Garcia,,HR-Florida,Pending,2024-05-08,62236.03,alice.garcia@example.com,+1 (325) 737-5533,Excellent,True,HR,Florida
EMP1652,Heidi,Davis,35.0,DevOps-Texas,Active,2023-10-12,64752.67,heidi.davis@example.com,+1 (490) 216-6669,Poor,False,DevOps,Texas
EMP1653,Frank,Jones,35.0,Sales-California,Active,2023-01-28,68399.43,frank.jones@example.com,+1 (808) 509-6084,Excellent,False,Sales,California
EMP1654,Frank,Miller,35.0,Admin-Florida,Inactive,2021-03-07,79336.51,frank.miller@example.com,+1 (874) 951-1917,Excellent,False,Admin,Florida
EMP1655,Frank,Jones,40.0,HR-Florida,Active,2023-03-16,59179.74,frank.jones@example.com,+1 (182) 819-7930,Excellent,False,HR,Florida
EMP1656,David,Davis,25.0,DevOps-California,Active,2023-02-11,80255.31,david.davis@example.com,+1 (647) 725-1294,Average,False,DevOps,California
EMP1657,Charlie,Williams,30.0,Finance-Texas,Active,2022-05-13,84971.85,charlie.williams@example.com,+1 (786) 069-4095,Average,False,Finance,Texas
EMP1658,Frank,Brown,40.0,HR-California,Pending,2024-10-24,89748.42,frank.brown@example.com,+1 (356) 243-94,Good,False,HR,California
EMP1659,Charlie,Johnson,25.0,Admin-California,Inactive,2024-09-14,94090.35,charlie.johnson@example.com,+1 (873) 959-2322,Good,False,Admin,California
EMP1660,Frank,Garcia,35.0,HR-California,Pending,2023-02-15,115229.12,frank.garcia@example.com,+1 (421) 089-0284,Poor,True,HR,California
EMP1661,Alice,Williams,40.0,Cloud Tech-California,Pending,2023-05-25,63927.07,alice.williams@example.com,+1 (155) 333-4263,Good,True,Cloud Tech,California
EMP1662,Charlie,Jones,35.0,HR-California,Pending,2022-11-11,84124.56,charlie.jones@example.com,+1 (335) 027-1606,Excellent,False,HR,California
EMP1663,Bob,Miller,40.0,Sales-California,Inactive,2023-07-17,116961.61,bob.miller@example.com,+1 (360) 776-3368,Excellent,True,Sales,California
EMP1664,Frank,Smith,40.0,DevOps-Illinois,Pending,2022-04-08,109423.05,frank.smith@example.com,+1 (112) 898-1230,Average,False,DevOps,Illinois
EMP1665,Charlie,Jones,35.0,Admin-California,Inactive,2023-08-30,70394.94,charlie.jones@example.com,+1 (795) 563-3184,Excellent,False,Admin,California
EMP1666,Grace,Miller,35.0,Finance-California,Pending,2023-04-17,86465.5,grace.miller@example.com,+1 (748) 170-0665,Poor,True,Finance,California
EMP1667,Charlie,Brown,30.0,Cloud Tech-New York,Pending,2021-04-25,96341.58,charlie.brown@example.com,+1 (155) 416-4315,Excellent,False,Cloud Tech,New York
EMP1668,Bob,Jones,30.0,Admin-Florida,Active,2020-07-14,54465.47,bob.jones@example.com,+1 (704) 502-3289,Excellent,False,Admin,Florida
EMP1669,Alice,Davis,25.0,Finance-Illinois,Active,2020-07-31,68371.66,alice.davis@example.com,+1 (282) 270-0933,Poor,False,Finance,Illinois
EMP1670,Grace,Smith,35.0,Admin-New York,Pending,2021-08-04,81021.23,grace.smith@example.com,+1 (596) 262-2821,Good,False,Admin,New York
EMP1671,Charlie,Miller,25.0,Cloud Tech-Nevada,Inactive,2024-10-28,114069.07,charlie.miller@example.com,+1 (512) 073-4653,Good,True,Cloud Tech,Nevada
EMP1672,Heidi,Miller,,HR-Illinois,Inactive,2020-10-03,117867.96,heidi.miller@example.com,+1 (950) 050-7025,Poor,False,HR,Illinois
EMP1673,Charlie,Miller,,Sales-Florida,Pending,2024-03-13,94509.58,charlie.miller@example.com,+1 (869) 822-104,Average,False,Sales,Florida
EMP1674,Eva,Brown,35.0,Finance-Illinois,Active,2024-07-06,56268.78,eva.brown@example.com,+1 (316) 117-7686,Excellent,False,Finance,Illinois
EMP1675,Grace,Jones,35.0,Admin-California,Active,2020-01-01,86632.14,grace.jones@example.com,+1 (290) 477-4257,Poor,True,Admin,California
EMP1676,Charlie,Brown,35.0,HR-Florida,Pending,2020-01-18,98143.9,charlie.brown@example.com,+1 (591) 779-3237,Excellent,False,HR,Florida
EMP1677,Heidi,Garcia,35.0,Cloud Tech-Florida,Inactive,2023-05-07,,heidi.garcia@example.com,+1 (223) 116-4912,Average,True,Cloud Tech,Florida
EMP1678,Frank,Johnson,30.0,Finance-Illinois,Inactive,2022-03-19,67492.73,frank.johnson@example.com,+1 (342) 457-9888,Excellent,True,Finance,Illinois
EMP1679,Grace,Johnson,40.0,Admin-California,Active,2022-05-14,93772.61,grace.johnson@example.com,+1 (425) 652-9059,Poor,False,Admin,California
EMP1680,Eva,Garcia,35.0,DevOps-Nevada,Pending,2024-07-14,68817.54,eva.garcia@example.com,+1 (320) 203-2649,Excellent,False,DevOps,Nevada
EMP1681,Bob,Jones,30.0,Admin-California,Active,2023-07-28,81874.01,bob.jones@example.com,+1 (977) 539-6736,Good,True,Admin,California
EMP1682,Heidi,Davis,30.0,HR-Texas,Active,2020-04-11,117880.14,heidi.davis@example.com,+1 (948) 714-8551,Average,False,HR,Texas
EMP1683,Bob,Brown,35.0,HR-New York,Pending,2022-06-16,100897.49,bob.brown@example.com,+1 (457) 871-5840,Average,True,HR,New York
EMP1684,Charlie,Smith,25.0,Finance-New York,Inactive,2022-05-10,71810.37,charlie.smith@example.com,+1 (560) 821-3710,Average,True,Finance,New York
EMP1685,Frank,Miller,40.0,DevOps-Texas,Inactive,2020-06-13,109048.24,frank.miller@example.com,+1 (842) 547-6817,Poor,False,DevOps,Texas
EMP1686,Alice,Miller,35.0,Finance-Texas,Pending,2022-08-20,62712.26,alice.miller@example.com,+1 (268) 323-0357,Average,False,Finance,Texas
EMP1687,Eva,Jones,40.0,Cloud Tech-Texas,Pending,2021-05-24,76935.85,eva.jones@example.com,+1 (929) 880-8582,Good,True,Cloud Tech,Texas
EMP1688,David,Davis,25.0,Admin-Florida,Pending,2024-04-27,56577.22,david.davis@example.com,+1 (825) 212-9327,Poor,True,Admin,Florida
EMP1689,David,Johnson,40.0,Finance-Nevada,Inactive,2021-10-23,61102.8,david.johnson@example.com,+1 (963) 406-4685,Good,True,Finance,Nevada
EMP1690,Bob,Johnson,35.0,Finance-Nevada,Inactive,2021-02-10,75229.87,bob.johnson@example.com,+1 (775) 240-1483,Excellent,True,Finance,Nevada
EMP1691,David,Miller,25.0,Admin-Nevada,Inactive,2021-10-26,51054.74,david.miller@example.com,+1 (399) 106-2271,Excellent,False,Admin,Nevada
EMP1692,Bob,Jones,40.0,Admin-Texas,Active,2023-04-05,104843.27,bob.jones@example.com,+1 (362) 669-3350,Excellent,False,Admin,Texas
EMP1693,Charlie,Brown,35.0,Cloud Tech-New York,Active,2022-10-20,56398.11,charlie.brown@example.com,+1 (342) 619-2371,Excellent,False,Cloud Tech,New York
EMP1694,Alice,Johnson,25.0,HR-Nevada,Active,2023-12-07,87544.73,alice.johnson@example.com,+1 (450) 184-8196,Good,False,HR,Nevada
EMP1695,Heidi,Brown,30.0,HR-Illinois,Pending,2024-03-29,74312.24,heidi.brown@example.com,+1 (374) 189-7214,Poor,False,HR,Illinois
EMP1696,David,Davis,25.0,DevOps-Florida,Inactive,2024-01-23,59431.25,david.davis@example.com,+1 (406) 417-6926,Poor,True,DevOps,Florida
EMP1697,Heidi,Johnson,40.0,Sales-California,Pending,2023-11-28,84306.44,heidi.johnson@example.com,+1 (438) 119-9536,Average,False,Sales,California
EMP1698,Frank,Johnson,35.0,DevOps-Florida,Inactive,2024-11-11,108194.47,frank.johnson@example.com,+1 (660) 144-4855,Good,False,DevOps,Florida
EMP1699,Charlie,Williams,25.0,Sales-New York,Inactive,2021-08-28,107359.3,charlie.williams@example.com,+1 (451) 017-3972,Excellent,False,Sales,New York
EMP1700,Heidi,Johnson,25.0,DevOps-Illinois,Inactive,2024-02-11,,heidi.johnson@example.com,+1 (964) 178-9968,Good,False,DevOps,Illinois
EMP1701,Frank,Garcia,,Admin-California,Pending,2020-05-09,96080.26,frank.garcia@example.com,+1 (860) 919-1910,Average,False,Admin,California
EMP1702,Grace,Smith,30.0,Sales-Nevada,Inactive,2024-04-17,88602.75,grace.smith@example.com,+1 (359) 966-0576,Average,True,Sales,Nevada
EMP1703,Frank,Garcia,40.0,DevOps-California,Active,2020-07-16,86624.04,frank.garcia@example.com,+1 (980) 660-3919,Good,True,DevOps,California
EMP1704,Charlie,Jones,30.0,Cloud Tech-New York,Active,2022-09-21,63413.16,charlie.jones@example.com,+1 (514) 607-4554,Good,True,Cloud Tech,New York
EMP1705,Grace,Jones,40.0,Sales-Illinois,Pending,2023-04-23,67915.7,grace.jones@example.com,+1 (347) 057-4237,Good,False,Sales,Illinois
EMP1706,Bob,Brown,25.0,Admin-Nevada,Inactive,2024-12-27,108245.44,bob.brown@example.com,+1 (856) 527-1558,Poor,True,Admin,Nevada
EMP1707,Alice,Garcia,35.0,Sales-Nevada,Inactive,2024-08-10,75834.81,alice.garcia@example.com,+1 (835) 411-6596,Excellent,True,Sales,Nevada
